,,,,,,,
49.42666666666667,,,,,,,
49.74,47.81,,,,,,
48.49,47.13666666666666,46.77,,,,,
48.75,48.02,47.96666666666667,46.873333333333335,,,,
49.27,48.593333333333334,48.49,47.5,48.593333333333334,,,
50.57333333333333,49.376666666666665,49.27,48.54,49.48,49.79,,
51.25,50,49.79,48.95666666666666,49.89666666666667,50.36333333333334,51.14666666666667,
